song_id,valence_mean,valence_std,arousal_mean,arousal_std,tempo,zcr,spectral_centroid,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,label
955,3.8,1.4,5.6,0.8,64.599609375,0.05327576312822165,1465.8994811772077,-238.62657,116.24323,33.270157,12.084264,-14.164318,-12.714784,-18.067469,-12.305013,-10.666917,-2.8675163,-6.1351976,-1.9951165,-3.991148,0.16274495,0.41732186,0.13760063,0.1881779,0.5979647,0.20406407,0.29219827,0.16734335,0.36959508,0.5403356,0.17613469,0.13557711,0
956,4.5,1.02,5.4,0.92,184.5703125,0.06659970094345698,1525.610949668599,-72.387375,135.84789,-11.391691,22.981361,-14.265541,11.775333,3.1673176,10.2434435,-0.6044316,5.423045,-5.9177413,2.2609136,2.68283,0.3118302,0.38897017,0.24834102,0.37616694,0.34542906,0.32168654,0.45924687,0.21859632,0.2545361,0.15945958,0.36714894,0.7145148,0
957,2.8,1.08,4.7,1.55,73.828125,0.04016037773840206,1169.4113662583782,-150.25261,123.14722,14.193105,56.59399,22.615282,4.0539694,-7.125489,8.753657,-25.010845,-1.0523102,-8.864465,4.4522896,-5.9773617,0.10703818,0.051491898,0.15449543,0.19050501,0.465496,0.35727942,0.25879037,0.40183285,0.36106062,0.7412602,0.38695568,0.22299333,0
958,5.5,1.86,5.1,1.81,78.30255681818181,0.08894014039155075,2052.5692206989065,-28.891281,99.704384,-10.404592,29.972397,13.745834,18.28143,-6.4758763,5.3535094,-5.349227,5.59226,1.9228987,7.09439,-0.97738206,0.19329341,0.45717305,0.7152131,0.56705177,0.61088085,0.3134652,0.2639435,0.1377452,0.30272317,0.37390083,0.1451539,0.18480846,0
959,6.2,1.94,6.4,2.01,117.45383522727273,0.12125651041666667,2531.7953099242563,-8.826307,81.401535,-28.493044,47.3297,-8.440098,18.579487,-0.073767416,8.045978,14.880804,8.9207,-7.4291563,8.312987,-6.395603,0.29708123,0.3848088,0.39804035,0.2978987,0.45528436,0.26654744,0.21567307,0.38036287,0.43833715,0.7570041,0.46589744,0.39791548,0
960,7.7,1.27,7.7,0.78,151.99908088235293,0.17176481597758886,3189.7848935998445,41.813366,54.008266,-1.1540473,33.53281,13.7368765,8.271057,6.0558105,5.253404,3.0794365,3.3477962,-8.720581,1.7067802,-3.7693148,0.444542,0.50592774,0.44838578,0.588184,0.58602405,0.44109437,0.4700648,0.45496848,0.6936231,0.47932872,0.42071074,0.56336576,0
961,5.6,0.8,5.5,1.2,89.10290948275862,0.07593414919822257,1818.238392688962,-145.84227,114.75392,-34.160767,36.793533,3.3526146,-0.60876423,-0.86882645,-5.760973,-2.6372788,-4.7203035,-3.701107,2.8558486,-2.1887083,0.35339537,0.3784663,0.5704411,0.42224568,0.37455505,0.43724176,0.3053876,0.29597735,0.31235415,0.5347281,0.34581915,0.331847,0
962,7.4,0.92,3.4,1.5,92.28515625,0.14114145615984028,2403.191777322997,-85.055305,86.457,-37.307526,35.32829,4.7711506,6.443958,-3.6016717,7.2088575,-5.111012,-0.36886272,0.05028627,-0.71128553,-3.2646399,0.5319551,0.4962631,0.5061102,0.4502379,0.367453,0.46969023,0.40739736,0.34131324,0.32998478,0.49237898,0.36205235,0.41217557,1
964,7.6,0.92,7.0,1.48,103.359375,0.14007282207946933,2149.5413606362717,-25.62195,110.55548,-53.96503,37.584927,-15.570287,-1.817338,-2.3072228,-4.8053145,-0.694147,-4.835252,-9.333283,5.7353005,-12.08312,0.44344908,0.59663737,0.4741011,0.46734813,0.5815063,0.39693156,0.37823474,0.42059088,0.49182758,0.49945304,0.37529856,0.508883,0
967,2.8,2.09,4.4,2.15,143.5546875,0.04695700911257084,1008.118617888064,-342.2798,171.80846,-37.31968,36.385746,7.2177706,-32.59643,-11.759501,-18.451616,-29.004286,-11.332225,-10.509718,-15.111777,-10.670813,0.32307523,0.22017768,0.32152387,0.4021766,0.2597536,0.26029336,0.20054272,0.27593037,0.30656722,0.32334337,0.17997536,0.18789805,0
968,3.8,2.14,3.2,1.72,112.34714673913044,0.10982980629832474,2504.159616789544,-126.805786,77.83643,-5.3801384,-0.47902644,0.4525539,11.223332,6.781549,2.4475822,3.8629582,8.645043,3.8549078,3.696744,-3.8295963,0.28619692,0.30493736,0.2510721,0.36134574,0.42255127,0.48895264,0.5735356,0.53498584,0.5893936,0.60070086,0.47256318,0.39507243,0
970,6.6,1.56,6.6,1.56,161.4990234375,0.12616020253735188,2315.3588148043914,-65.09173,97.486755,-33.50129,26.678999,-12.395543,3.7423296,-0.76720756,8.231065,-2.543827,1.4977415,-4.3629727,1.2239436,-4.3019147,0.48761946,0.34252816,0.48788267,0.29215512,0.39500114,0.38564992,0.33509532,0.56260926,0.33351937,0.44397783,0.34268397,0.3353726,0
973,6.5,1.8,4.6,2.11,151.99908088235293,0.07552988955435343,2126.6020420019877,-16.459127,100.44144,7.889797,28.513649,0.2551325,5.913178,-5.503294,1.4649533,-4.080937,-4.4834633,-8.432348,-1.2712795,-7.4268913,0.3305445,0.4137096,0.4467654,0.350646,0.3392524,0.3166171,0.19250908,0.24021463,0.32469538,0.43190697,0.5610506,0.3579135,1
974,4.1,1.64,4.2,1.78,103.359375,0.06760141961295724,1307.2188025164246,-102.251366,155.27213,-18.922237,18.806826,-9.681941,6.6793966,-4.1710405,3.3857567,-5.4262276,-3.058169,-13.45199,-4.8706155,-5.590643,0.4283427,0.31136072,0.36122984,0.45918977,0.31987375,0.37619367,0.23095278,0.34346643,0.24382187,0.32455754,0.4773374,0.32373488,0
976,6.2,1.08,5.9,1.22,129.19921875,0.0846198198415765,1702.3616016348142,21.339125,126.6613,-25.241978,41.734882,-1.7821407,0.05411916,3.1165779,3.3036723,-2.5181608,8.960934,-6.024315,3.9892886,-3.981305,0.3068356,0.39836857,0.38337913,0.33894306,0.4947482,0.2974925,0.56363505,0.27905294,0.41151905,0.48727584,0.35399935,0.5153514,0
977,7.3,1.0,3.5,1.63,89.10290948275862,0.1375277724111283,2326.7731834165106,27.539436,97.12199,-52.447533,43.282078,-17.444172,24.55076,1.7902758,16.624771,6.558301,9.529913,-3.1367693,2.075127,-4.2477803,0.81272423,0.47541773,0.3846968,0.32599446,0.3631206,0.4207473,0.44602892,0.67372906,0.48496515,0.42405242,0.37091374,0.5304263,1
978,7.7,1.42,6.1,2.02,123.046875,0.13620732507405978,2974.1784979106924,12.272372,66.102554,10.176801,25.669073,4.5743246,11.528069,-1.3573167,6.7275085,-0.4341183,6.3145337,-2.260726,5.2414007,2.3053803,0.60526043,0.5066755,0.48178002,0.47337598,0.49312547,0.5843263,0.54044044,0.4889426,0.50133044,0.6094541,0.5042667,0.5049397,0
979,3.1,1.58,5.5,1.86,99.38401442307692,0.035989673895543535,1098.6873338334456,-221.40894,137.5442,24.889616,33.84465,15.007576,5.742487,5.1308737,0.11088829,-3.7348309,-5.575572,-3.256196,-2.4568048,-4.094091,0.19659998,0.24289545,0.21426831,0.3669442,0.30675432,0.28509384,0.4194691,0.34954628,0.4292799,0.24888402,0.26422492,0.2860609,0
980,5.8,1.17,4.3,1.73,89.10290948275862,0.08031270135309278,2247.6135120573317,-57.3607,84.44717,-8.647841,56.640087,5.0227623,15.209991,3.5644183,8.104483,1.7494797,11.71896,0.9792681,5.4661345,-0.2635532,0.30743608,0.3317189,0.36687723,0.42607674,0.58243376,0.7261705,0.645111,0.5169891,0.42547196,0.3648832,0.35695586,0.36658636,1
981,6.7,1.79,6.6,1.5,67.99958881578948,0.11438585740275631,3250.999329920265,-29.787703,58.437298,25.374779,23.898615,12.484473,29.124277,8.488889,13.217835,4.7712026,10.000037,2.4020545,7.1581054,-1.9778805,0.64679134,0.6023876,0.5231368,0.47299188,0.47625452,0.4132747,0.41891178,0.518017,0.597816,0.55878806,0.5567583,0.63486665,0
983,4.8,2.23,6.3,1.27,117.45383522727273,0.11641419934956208,2810.8498490061897,-53.17952,71.44243,6.871981,30.2321,3.622639,13.033793,8.535448,15.632321,-4.5956154,5.8328767,-0.7070525,11.380452,-4.26288,0.41876504,0.5281391,0.867509,0.46406946,0.30886686,0.31372744,0.26871762,0.2505647,0.22361183,0.3302092,0.23705038,0.25386497,0
985,3.9,1.81,6.1,1.22,117.45383522727273,0.04856750708397733,1500.1003659270614,-164.79709,127.4672,17.568306,12.266354,3.1628253,-10.077545,-8.624663,-21.150105,-5.227519,-18.965473,-20.2641,-8.9701185,-8.290893,0.35930145,0.35723695,0.211576,0.2352182,0.1370976,0.19260217,0.11355333,0.2683431,0.42908803,0.24101605,0.37101245,0.183708,0
986,5.8,0.98,4.5,1.96,89.10290948275862,0.1043431862113402,2814.3150607320217,-74.1088,64.80344,16.166418,36.252804,5.6239066,19.865625,2.033019,25.645958,-4.618392,7.0987515,10.813581,-2.5137327,2.9834087,0.3722861,0.38979155,0.5649596,0.6835434,0.6939993,0.63267535,0.4504135,0.30800274,0.23806757,0.2629651,0.2552116,0.29142827,1
987,6.3,1.62,3.6,1.56,151.99908088235293,0.12504125611798042,2149.86584923595,-37.05348,108.64634,-48.579597,61.777843,-18.534378,9.371678,4.858875,21.415962,0.47971532,6.1035156,7.712522,3.046656,4.4330926,0.56032723,0.6153737,0.63988346,0.6660203,0.64838123,0.6472467,0.623815,0.6476476,0.593684,0.55385345,0.49849403,0.48110387,1
988,5.4,1.2,5.9,1.51,95.703125,0.06277998816653786,1274.6586137585448,-195.32494,149.56711,-0.794078,15.19839,4.378023,8.164092,-7.3213763,2.1125743,-7.5216303,0.9706732,1.8826709,-4.803973,-11.206978,0.20638345,0.22387436,0.3878789,0.39320144,0.5709156,0.32749602,0.2832893,0.6644161,0.25542602,0.13317135,0.09699602,0.17400217,0
989,6.3,2.0,6.4,1.56,161.4990234375,0.12718959299330243,3016.7880806650737,-14.38992,66.86685,3.3905237,19.653328,12.578661,12.1332,4.474399,10.635799,-0.65974516,4.0400767,-3.9405766,4.9422755,-3.270848,0.7263898,0.68631667,0.5987352,0.50452197,0.484959,0.44553107,0.392773,0.38549906,0.45164368,0.6713711,0.6824608,0.64487135,0
990,6.0,1.61,6.1,1.51,143.5546875,0.10060559983221476,2380.3577555400216,-8.910423,95.12613,6.576792,29.686459,15.404028,3.1251845,5.408909,-6.1230664,13.340792,-2.2952707,-9.189924,-5.90791,-1.333998,0.23236795,0.3103878,0.24449284,0.261026,0.46391794,0.21186662,0.253212,0.14811924,0.29330215,0.47540432,0.2837259,0.46259347,0
991,3.1,1.3,3.5,1.5,99.38401442307692,0.03443250700347759,952.038631219598,-308.07242,125.225204,29.073746,37.05191,22.086634,19.684284,5.3611975,5.499798,-1.9828372,1.5233122,2.4786801,0.9349654,-2.3271065,0.5086823,0.30112633,0.26887202,0.22807476,0.23753907,0.30364004,0.30356315,0.363121,0.38146076,0.3536209,0.36372438,0.39382014,0
993,4.4,1.2,3.8,1.17,117.45383522727273,0.033612123469716496,1289.8033694382761,-127.36361,109.287865,20.343866,64.00614,14.44702,30.917305,-0.009133376,2.4211462,-6.8402214,-7.749843,-2.524761,-7.1046915,-12.177341,0.8278752,0.5375359,0.36851972,0.36900392,0.50629324,0.40075377,0.26057124,0.31875318,0.22889781,0.21505004,0.2969566,0.47090715,0
994,6.6,1.74,5.3,1.55,107.666015625,0.0919138511881762,2396.824104464859,-26.723505,92.4287,8.824764,9.740965,21.925646,13.287892,3.658804,5.8850064,-0.32064193,5.2710185,-4.2508125,0.023722896,-4.0133815,0.4334745,0.46835092,0.45029318,0.7090646,0.6296343,0.49954945,0.52294695,0.5516147,0.5081698,0.48862016,0.56600326,0.3999761,0
995,4.7,1.27,2.4,0.92,123.046875,0.13433170908505154,2498.4542396675697,-98.16096,90.23006,-10.667975,18.809467,-7.063287,6.1955333,-9.107475,6.062778,-0.2512467,0.51863647,-3.6107466,1.9473132,-5.39226,0.23533712,0.37277347,0.3908478,0.26401585,0.2631162,0.33618048,0.6514922,0.7024264,0.3535802,0.2579587,0.34845713,0.46850514,0
996,6.0,1.61,6.7,1.68,103.359375,0.11787954622295209,2125.152597762937,-76.27616,111.0667,-39.919468,37.367756,-0.52188087,6.6200795,-3.3082526,12.159959,-2.230669,1.3334363,-4.784,5.701668,-5.1632056,0.4808644,0.4297547,0.48716035,0.41725898,0.5583879,0.45644265,0.4747251,0.51071256,0.34058607,0.33873352,0.34926447,0.48788366,0
997,6.4,2.11,6.7,1.68,112.34714673913044,0.11090047011849562,2102.5794081764143,-58.836452,100.54868,-29.63478,63.62951,-10.238359,18.450356,-1.4207428,8.534349,8.703054,-2.142539,-1.7823173,4.615276,-2.6152444,0.3553314,0.43487877,0.567579,0.593995,0.50017524,0.46293786,0.42780626,0.449496,0.5042029,0.4779328,0.6016884,0.421252,0
999,4.1,2.3,5.9,1.58,117.45383522727273,0.07819069144652062,1780.8072553679242,-86.68404,117.54607,-10.430732,17.22078,9.284741,1.9821082,6.288353,6.34655,6.009656,5.926614,-3.6186798,6.039402,-4.583905,0.30090863,0.37974527,0.625045,0.31436166,0.37988952,0.23380387,0.4134816,0.42148632,0.38151392,0.72402513,0.40777242,0.4573624,0
1000,6.8,1.6,5.6,2.06,135.99917763157896,0.09205346792890262,2116.1610283662826,-29.00728,102.69288,-6.246353,28.312904,4.6218724,13.930796,-1.9780678,7.338904,-1.1503121,5.5934906,0.75079596,4.2981706,0.7378738,0.44388145,0.31644014,0.37252384,0.30222496,0.44978878,0.3441016,0.39165372,0.48991716,0.41462442,0.6127123,0.38856417,0.43783903,0
1001,4.4,1.5,3.8,1.72,117.45383522727273,0.09455145647897317,1818.4885864151686,-164.74287,125.44719,-19.984291,19.461418,3.9972315,3.891716,-2.4015949,4.7310944,-8.476445,4.8735538,-3.835292,-1.7777135,-0.8144192,0.24297433,0.51468635,0.48302692,0.30158156,0.34348553,0.27121785,0.39180106,0.25764737,0.3390708,0.45960978,0.29656374,0.32517496,0
1002,4.5,1.5,3.2,1.54,143.5546875,0.04111619786302781,1104.3286046503265,-331.60928,116.73684,32.26162,38.52866,23.335499,14.106022,9.018618,9.177715,0.55933374,6.0232644,-1.3545291,2.4228818,0.2511674,0.35875243,0.38950974,0.4249968,0.3370579,0.2882667,0.333887,0.34880796,0.43114784,0.33974653,0.24268468,0.25075328,0.2905862,0
1003,5.3,1.79,3.3,1.35,89.10290948275862,0.07014630334384656,1895.2026590812957,-291.96054,87.938934,12.080688,25.716293,-13.545896,-4.2592278,-3.1283398,-5.271181,-2.7545033,-0.7539167,3.8283317,0.22400571,-5.3186965,0.27469566,0.3135208,0.21859297,0.16128144,0.20636475,0.18604793,0.19882815,0.2505374,0.24994706,0.47447973,0.35980472,0.2895586,1
1004,3.8,0.98,4.7,1.49,112.34714673913044,0.07839635134481424,1745.157647248323,-138.38324,126.29771,-29.608868,45.768658,-17.60585,7.8049965,-8.182134,1.7000326,-5.8945694,3.1837068,-5.718245,-12.118,-10.057914,0.24612334,0.18417302,0.38042971,0.3366713,0.5462992,0.25672105,0.34888324,0.4123677,0.21383652,0.19938727,0.29104722,0.5938632,0
1005,5.4,1.28,5.1,1.22,117.45383522727273,0.07590631853070176,1781.0092347629181,-153.15617,113.900055,-8.6351385,36.028393,-0.5501754,15.307123,-3.9124012,4.969334,-7.340966,6.4069576,-4.4379764,3.1330283,-1.9319521,0.68165755,0.43956873,0.37074122,0.2694253,0.39311284,0.3583716,0.3155785,0.43910173,0.2962259,0.2749608,0.2883938,0.4970266,0
1006,4.6,1.36,4.4,2.11,172.265625,0.08355492887487127,2147.1739589440267,-252.96255,83.188286,11.835513,21.022657,-10.433764,-4.836502,-3.6106825,-10.045252,-11.080305,3.1565871,-13.46972,-3.8784995,-9.933352,0.26008037,0.25362357,0.2375703,0.28163356,0.29275042,0.39980528,0.31062907,0.15791512,0.21594228,0.24147981,0.2596547,0.24072479,0
1007,5.2,1.47,5.4,1.56,135.99917763157896,0.08400675246202369,2275.1140717470334,-231.89905,80.889244,6.9052978,27.507694,0.2937541,0.36823535,-3.686617,-1.6932095,-10.719704,4.0927186,-11.229221,-0.46484107,-9.196733,0.33206162,0.3006084,0.3013713,0.32140407,0.40706533,0.36634266,0.27839255,0.29395497,0.25563845,0.28156513,0.33359763,0.36420015,0
1008,6.0,1.55,5.4,1.5,143.5546875,0.08441356969297116,1761.6774403858024,-216.19173,122.823456,-16.073704,21.796284,9.095706,5.3083735,-13.683169,7.658318,-12.305617,-3.7722194,-7.686057,-8.2674265,-2.260384,0.4178082,0.3039645,0.32119265,0.26816744,0.30879086,0.26760074,0.25141227,0.39088014,0.29670626,0.36735612,0.29229563,0.41461855,0
1009,3.5,1.69,3.7,1.85,135.99917763157896,0.06519209760384417,1194.9306794278436,-279.3035,170.66696,-52.919888,39.280533,1.1301237,-5.2194867,3.6751585,-8.571193,2.874828,-8.235978,-2.4241965,-0.70615584,-8.422147,0.17208418,0.20372742,0.36443242,0.21548826,0.20354755,0.21828412,0.3442741,0.5205293,0.25684586,0.19862974,0.29266602,0.2732447,0
1010,6.5,1.63,6.5,1.5,123.046875,0.11757973416580844,2307.1467289338907,-235.19171,86.94468,-22.503801,5.7893248,-0.20866781,-3.2488096,-4.8152623,-1.0915158,-7.515626,1.9692463,-4.301976,-2.7869055,-1.7224845,0.3719684,0.30849874,0.43606842,0.3458778,0.39629692,0.5016765,0.3800132,0.507606,0.4355415,0.48928913,0.4406474,0.43812835,0
1011,4.5,1.43,3.0,1.1,172.265625,0.03289185198892894,997.4651232833093,-364.40143,131.68639,9.841624,20.069965,11.50531,9.289975,0.939234,-5.761451,-8.732611,-15.140461,-11.847881,-5.7997665,-9.851083,0.40230763,0.23192054,0.20159176,0.22399771,0.4173678,0.30263972,0.19836092,0.18514785,0.1759928,0.20355277,0.2982499,0.50536877,0
1012,4.3,1.62,2.9,1.51,117.45383522727273,0.036637974474329205,849.9033592660886,-285.74628,175.67444,-22.010632,39.666622,39.053726,6.0794983,-4.313363,6.807581,11.758752,7.5053525,6.7069325,-4.047043,-14.476875,0.2716725,0.28330475,0.26972237,0.21655796,0.19020836,0.26252738,0.27573168,0.42361736,0.65942955,0.55473953,0.3970463,0.301027,0
1013,3.2,1.4,3.5,1.75,143.5546875,0.05419518753224974,861.7069008347529,-285.4034,202.82281,-31.170855,41.1178,21.509409,-17.952442,-2.5146432,-9.258935,-6.5985427,6.577212,-1.9325438,-4.805315,-9.723634,0.2437485,0.2271391,0.3464262,0.31450337,0.499814,0.28994602,0.32675454,0.5223671,0.33476403,0.20318845,0.16052678,0.37740976,0
1014,4.9,1.04,4.5,1.28,103.359375,0.06082578487809598,1536.0090138353744,-204.65576,132.03342,20.653028,28.785654,-11.31984,20.539953,6.5357065,6.9939923,1.9261597,-2.7754033,-8.892325,-4.120826,5.127898,0.37743756,0.36065948,0.44000003,0.32107678,0.3957223,0.2655467,0.16513509,0.1894689,0.30677634,0.37785372,0.1881653,0.21372578,0
1015,5.9,1.58,6.3,1.55,92.28515625,0.14146930918511844,2421.6822274860165,-127.11032,92.751495,-31.77242,18.33909,0.23898825,5.847827,-4.951711,1.7494228,-7.267492,1.6536034,-0.2241067,1.5695167,-4.5358744,0.55852324,0.41898432,0.4187567,0.4588931,0.44101012,0.52049214,0.4557911,0.48066676,0.38345736,0.40835148,0.429075,0.38186574,0
1016,3.3,1.42,1.9,0.7,92.28515625,0.039221405123583936,1371.093710464345,-387.02432,71.11242,35.18655,19.183887,9.5841875,0.9905478,-3.696451,-7.9217157,-10.814341,-8.844973,-9.825649,-10.747249,-10.9347105,0.09843043,0.13273811,0.2189828,0.13172016,0.1077464,0.120919876,0.44088802,0.30928093,0.17799318,0.28224632,0.18726476,0.11867579,0
1017,4.1,1.3,3.8,1.66,99.38401442307692,0.048348141011199795,1294.773135334271,-303.87497,131.26942,8.209147,20.431625,14.277498,-1.7431697,-5.6598616,0.5276083,-3.636424,-6.0494323,-7.7139525,-8.500712,-13.458114,0.28034255,0.22384286,0.16399924,0.18166886,0.20062494,0.3216401,0.28413555,0.40828073,0.49629405,0.3609247,0.3308085,0.32388207,0
1018,3.7,1.49,2.5,1.28,123.046875,0.05351884333161689,1499.5069079050702,-259.74283,125.51402,9.618066,19.05566,3.7098145,-2.705503,-0.7552574,-0.22679992,-4.606199,-4.4979095,-9.418633,-6.9044056,-3.7766423,0.25057238,0.1618753,0.1569865,0.20238179,0.37217796,0.24753971,0.20534922,0.26524705,0.28764316,0.376857,0.262764,0.32173625,0
1019,4.3,1.68,2.8,1.08,135.99917763157896,0.041637165293511844,1053.6746625207975,-314.82336,142.26878,28.405083,25.392406,5.470674,4.2916136,1.5096092,0.31224704,-6.110296,-15.340962,-14.880256,-5.46157,-4.219054,0.2830066,0.297259,0.27882287,0.17909254,0.26551768,0.29901016,0.24960764,0.24765632,0.20524114,0.26633,0.29657748,0.3067917,0
1020,3.4,1.43,2.5,0.81,172.265625,0.0592324460623065,1798.4058692198303,-246.86743,102.66816,25.080013,25.429745,-7.4148173,7.9303584,0.4516534,4.6226583,-5.6732435,0.6819906,-9.515254,-7.8002048,-9.003814,0.31527624,0.2110834,0.21035646,0.35062653,0.40742007,0.17525664,0.104517445,0.15846722,0.27548337,0.47268435,0.31911248,0.22485623,0
1021,6.2,1.66,4.8,1.17,143.5546875,0.05993941490731205,1658.1631703416338,-154.6917,115.461525,1.7106941,23.079115,11.30171,12.334644,4.223055,5.007734,-3.7561455,-3.2926738,-10.704326,2.74036,-10.210988,0.46984673,0.28631705,0.36713052,0.25947112,0.35916007,0.8206629,0.4483052,0.17344122,0.10975295,0.18961072,0.1578295,0.15183187,1
1022,3.3,1.19,3.3,1.68,172.265625,0.04744273381179197,1202.8562682444237,-287.11972,142.75084,6.889537,35.494633,17.069525,-2.8799999,3.7999399,5.397418,-5.0933356,5.421142,-7.8044767,-0.9310403,-5.831608,0.46299267,0.2955184,0.1770377,0.19293809,0.20153655,0.33194605,0.32362637,0.35896242,0.21141909,0.21069619,0.34676662,0.44792122,0
1023,2.9,1.37,2.3,0.78,60.09265988372093,0.04560375901132853,795.5429852124889,-302.50482,195.20767,-17.052324,-3.596225,3.4648867,-12.062614,-8.747313,-4.387213,-2.3935592,-5.291781,-3.7713552,-8.821284,-11.269094,0.3469713,0.18362986,0.14926295,0.12976956,0.16367516,0.18246345,0.22116923,0.058934126,0.088088505,0.14595641,0.31549084,0.84761167,0
1024,3.2,1.47,2.9,1.14,103.359375,0.06750652049471104,1130.592812060698,-242.1709,177.0574,-53.81301,60.449844,15.85605,-8.386307,19.57884,-21.752047,3.9274518,4.1670833,-8.424023,6.3504124,-17.446507,0.31333736,0.11878323,0.15605298,0.32506555,0.45630085,0.33672875,0.32664266,0.30254638,0.27341855,0.42216966,0.33865976,0.48443845,0
1025,5.1,2.21,6.1,1.81,135.99917763157896,0.12212417445231959,2288.047704352548,-116.54502,92.453255,-24.748152,30.920078,-3.2711957,-1.9251602,-6.464139,-1.0702916,-10.424446,1.045371,-6.978196,3.2646685,-5.4248466,0.35446852,0.5497468,0.3747537,0.33562833,0.5191214,0.4085526,0.3584867,0.35362542,0.45804533,0.37018284,0.34283766,0.36893612,0
1026,3.7,1.73,2.8,1.83,143.5546875,0.02134303042763158,990.2821445787721,-347.54868,120.77569,51.294716,38.312897,8.578463,7.6845703,11.589951,3.8131757,7.488096,7.425046,-0.100588836,6.451016,-10.090734,0.5147286,0.4778444,0.32070756,0.15989095,0.082880884,0.13805272,0.28521433,0.3126503,0.29880226,0.33822557,0.38967294,0.45481658,0
1027,4.6,0.92,3.8,0.75,107.666015625,0.08775406749871001,2009.8043016544386,-131.40918,109.0366,-15.516586,26.634802,1.1277546,7.2104316,0.6334771,4.834866,-5.524863,5.910415,-8.770469,-1.1520742,-6.872185,0.36570987,0.26999685,0.23808947,0.25265563,0.46321675,0.27151895,0.35019037,0.6228062,0.6360446,0.74104583,0.47595906,0.4332513,0
1028,4.5,1.28,4.8,1.25,103.359375,0.10579729424664602,2028.5660088718844,-116.00774,108.55718,-24.28065,24.27922,2.0351684,2.1037376,-3.1604233,0.85809976,-7.082988,3.4794695,-9.211814,-0.77516747,-5.244067,0.1989119,0.17472513,0.39184195,0.30290282,0.5365838,0.36806482,0.3248486,0.3066708,0.27567476,0.57023305,0.2792819,0.37775066,0
1029,3.9,0.99,4.5,1.08,143.5546875,0.08691935074458483,2090.247102672272,-178.71274,90.80145,-13.7668295,39.20346,15.613957,21.7251,-3.9138913,13.153129,1.5588531,5.154305,-2.088717,6.174221,-4.254005,0.4273509,0.48381808,0.5134938,0.40836695,0.24449487,0.2376284,0.29551867,0.35580918,0.38273758,0.43437627,0.33718964,0.294761,0
1030,5.7,1.42,5.2,1.25,135.99917763157896,0.06061702457196189,1694.140883550225,-205.1074,112.91642,8.91944,30.905584,7.244692,9.627611,1.6396157,8.764744,-3.848786,9.07743,-5.019454,2.586826,-6.7050033,0.31781098,0.28089508,0.30790523,0.3238537,0.38255048,0.47218797,0.41600078,0.42942488,0.4480711,0.30185258,0.2698313,0.29756323,0
1031,4.8,1.4,5.0,1.84,95.703125,0.06694240196078431,1630.56245622967,-151.22029,129.22133,7.4376144,10.654461,2.0497525,12.084125,-2.9742668,6.37439,-0.3414179,1.4688787,-8.250537,-5.756971,-5.9258633,0.32576436,0.37881243,0.29787242,0.4349445,0.26604247,0.2552042,0.5058596,0.44260478,0.6855961,0.42570373,0.4532949,0.4882095,0
1032,3.3,1.42,4.1,1.92,143.5546875,0.0647002890383127,1292.5681426281228,-250.36894,167.66245,-21.786188,0.0960238,9.59838,-20.360725,-7.3213353,-4.2965746,-16.588411,9.66055,-13.506931,-3.3054297,-7.178142,0.31010392,0.13871047,0.17837915,0.19746059,0.49503762,0.20360243,0.2626258,0.13447686,0.15050414,0.23621172,0.27022547,0.73157513,0
1033,5.3,1.19,5.6,0.92,129.19921875,0.0793114377741228,1730.9067068816541,-105.01043,127.201546,-28.99083,29.78298,8.098286,3.7671735,7.989144,5.2329173,-0.21879417,5.4445186,-2.6023512,2.1446712,-1.6696249,0.35468465,0.28285065,0.40175608,0.5529144,0.7885843,0.4902565,0.360346,0.34308347,0.3690025,0.35563564,0.31607607,0.5512085,0
1034,3.3,1.55,2.8,1.08,143.5546875,0.05466079318240454,1111.4830537454854,-291.4796,145.21417,8.2302265,33.751274,14.534409,-0.24525526,-2.6111476,-2.8830514,-8.707174,5.934201,-3.1041262,-0.48101574,-3.5858839,0.31798705,0.1845945,0.24977462,0.22456203,0.20576218,0.16208829,0.37302896,0.24471296,0.10002914,0.16227038,0.3464328,0.6005351,0
1035,4.3,1.49,4.2,1.94,151.99908088235293,0.0940563725490196,1602.6635736441758,-161.9026,135.3879,-39.514133,30.639063,5.975982,4.472247,-3.35229,6.043251,-9.343428,-2.8006794,-6.412547,-3.4573789,-5.8569717,0.47988838,0.2925874,0.5591373,0.3991997,0.45216396,0.28351328,0.17371382,0.39810076,0.27378166,0.18162927,0.18882196,0.274713,0
1036,4.8,1.6,3.0,0.89,69.83741554054055,0.07529382538377193,1726.2267005058804,-210.9611,122.07866,-9.760011,28.365816,-9.592944,6.614371,-4.0876093,-6.906783,-5.37478,2.2132325,-6.382144,-10.594063,-10.133258,0.3880719,0.19616719,0.29136726,0.23770297,0.29595765,0.22176215,0.3441259,0.3616423,0.24030448,0.30519962,0.33082604,0.6360944,0
